el_for_eng:S0009L01U04	I'm going to try to explain a little in Greek	θα προσπαθήσω να εξηγήσω λίγα στα ελληνικά	9fabe108-66c2-4674-822a-085f7e395af6
el_for_eng:S0009L01U05	I want to say a little in Greek with someone else	θέλω να λέω λίγα στα ελληνικά με κάποιον άλλο	5da12e72-32d4-4541-b5ac-e1c6e087015b
el_for_eng:S0009L01U06	I'm going to practise speaking a little Greek today	θα εξασκηθώ να μιλάω λίγα ελληνικά σήμερα	bacdfb3c-5a39-4aff-a9b4-341efb86c42b
el_for_eng:S0009L01U07	I want to learn a little in Greek as often as possible	θέλω να μάθω λίγα στα ελληνικά όσο πιο συχνά γίνεται	4e83cd28-5f0b-44bf-a175-4dfdc70be5d4
el_for_eng:S0009L01U08	I'm trying to remember a little in Greek	προσπαθώ να θυμηθώ λίγα στα ελληνικά	a9037a83-403e-4abc-b1ed-1685460834a1
el_for_eng:S0010L01B01	I'm not sure	δεν είμαι σίγουρος	bf5064d0-0244-489b-b5d0-ae372a2427c7
el_for_eng:S0010L01B02	I'm not sure now	δεν είμαι σίγουρος τώρα	f3132576-0450-4497-aedb-e0c7cd7d8097
el_for_eng:S0010L01B03	I'm not sure how to speak Greek	δεν είμαι σίγουρος πώς να μιλάω ελληνικά	27e48c06-0186-42d6-922c-8ab6b3b1752d
el_for_eng:S0010L01B04	I'm not sure what I mean	δεν είμαι σίγουρος τι εννοώ	f31f2ebb-14aa-42df-9fd1-59c17309d58b
el_for_eng:S0010L01C01	not	δεν	ba79020a-26d1-4264-8601-5f7332859e6e
el_for_eng:S0010L01C02	I am	είμαι	b5895cc2-427b-484a-928b-70efa9fb161c
el_for_eng:S0010L01U01	I'm not sure how to speak Greek with you	δεν είμαι σίγουρος πώς να μιλάω ελληνικά μαζί σου	95c9062d-a915-4067-9c74-6187cecea4e0
el_for_eng:S0010L01U02	I'm not sure how to say something in Greek	δεν είμαι σίγουρος πώς να λέω κάτι στα ελληνικά	b6a01f60-ff14-423c-a27d-0df64a871225
el_for_eng:S0010L01U03	I'm not sure what I mean now	δεν είμαι σίγουρος τι εννοώ τώρα	7fdcf8f8-eda3-4484-8685-35603010f69a
el_for_eng:S0010L01U04	I'm not sure how to explain a little in Greek	δεν είμαι σίγουρος πώς να εξηγήσω λίγα στα ελληνικά	ceac5c08-ec98-47b6-a616-132b8ff852fa
el_for_eng:S0010L01U05	I'm not sure how to speak with someone else	δεν είμαι σίγουρος πώς να μιλάω με κάποιον άλλο	fa1bdc9e-9d5c-435e-a275-8bbf8b793739
el_for_eng:S0010L01U06	I'm not sure how to remember a word in Greek	δεν είμαι σίγουρος πώς να θυμηθώ μια λέξη στα ελληνικά	74ef31a5-9232-43d3-b91d-057edf8fde9f
el_for_eng:S0010L02B01	if I can	αν μπορώ να	f2d80fbc-7300-4271-bac4-a3fc6a60ef9d
el_for_eng:S0010L02B02	I'm not sure if I can speak	δεν είμαι σίγουρος αν μπορώ να μιλάω	72ec4932-b644-47f5-a653-6e7e3b5d530c
el_for_eng:S0010L02B03	I'm not sure if I can remember	δεν είμαι σίγουρος αν μπορώ να θυμηθώ	e91735b4-ffdc-4962-857d-6ef065b76a52
el_for_eng:S0010L02B04	I'm not sure if I can say something in Greek	δεν είμαι σίγουρος αν μπορώ να λέω κάτι στα ελληνικά	36a2c87e-c851-43b4-9405-7e5d12bbf9ba
el_for_eng:S0010L02C01	if	αν	3b0fd689-44d0-435d-a4a0-b92584ac6a18
el_for_eng:S0010L02C02	I can	μπορώ	dee629fc-65b4-4a50-ba8e-c6cb2fc0bae6
el_for_eng:S0010L02U01	I'm not sure if I can speak Greek today	δεν είμαι σίγουρος αν μπορώ να μιλάω ελληνικά σήμερα	a3220ed2-c168-49c5-817d-c2c9efd03c87
el_for_eng:S0010L02U02	I'm not sure if I can explain what I mean	δεν είμαι σίγουρος αν μπορώ να εξηγήσω τι εννοώ	1f34d380-3dc6-4f8b-a17c-f2fed0e61090
el_for_eng:S0010L02U03	I'm not sure if I can learn a little Greek now	δεν είμαι σίγουρος αν μπορώ να μάθω λίγα ελληνικά τώρα	b5b13ce9-583f-4eb1-9b03-e418fb629f13
el_for_eng:S0010L02U04	I'm not sure if I can speak with someone else today	δεν είμαι σίγουρος αν μπορώ να μιλάω με κάποιον άλλο σήμερα	032da2d6-e3ad-4cba-ad4c-fa05c7637f8d
el_for_eng:S0010L02U05	I'm not sure if I can say something in Greek with you	δεν είμαι σίγουρος αν μπορώ να λέω κάτι στα ελληνικά μαζί σου	eeb51616-0e20-409a-9556-76d1ca84327f
el_for_eng:S0010L02U06	I'm not sure if I can speak Greek as often as possible	δεν είμαι σίγουρος αν μπορώ να μιλάω ελληνικά όσο πιο συχνά γίνεται	d48a6c47-2742-4870-aa7c-ce130954bc0d
el_for_eng:S0010L03B01	the whole sentence	ολόκληρη την πρόταση	c28f5e32-4d1a-45e3-b6a7-d447adf00637
el_for_eng:S0010L03B02	I'm not sure if I can remember the whole sentence	δεν είμαι σίγουρος αν μπορώ να θυμηθώ ολόκληρη την πρόταση	a6b228ac-32e9-4b3e-9518-de96b1a658da
el_for_eng:S0010L03B03	I want to remember the whole sentence	θέλω να θυμηθώ ολόκληρη την πρόταση	9f7d1ee5-8f57-4dcc-8a55-0b3beb28e7a6
el_for_eng:S0010L03B04	how to say the whole sentence in Greek	πώς να λέω ολόκληρη την πρόταση στα ελληνικά	2631cdef-e10b-4894-b92f-5210d01767fb
el_for_eng:S0010L03C01	whole	ολόκληρη	53466675-bb49-4d99-90fa-a2bda0e83342
el_for_eng:S0010L03C02	sentence	πρόταση	cf494633-bd06-4611-b48b-fd4de02e7a7a
el_for_eng:S0010L03U01	I'm not sure if I can remember the whole sentence in Greek	δεν είμαι σίγουρος αν μπορώ να θυμηθώ ολόκληρη την πρόταση στα ελληνικά	003e32a6-e805-4f12-a22f-238a93f0fb36
el_for_eng:S0010L03U02	I want to remember the whole sentence now	θέλω να θυμηθώ ολόκληρη την πρόταση τώρα	f4b826dd-d31e-4159-9d49-76369ea2a005
el_for_eng:S0010L03U03	I'm trying to say the whole sentence in Greek	προσπαθώ να λέω ολόκληρη την πρόταση στα ελληνικά	cc9e913b-65e4-44c3-b369-33d60ed9588c
el_for_eng:S0010L03U04	I'm going to try to say the whole sentence in Greek today	θα προσπαθήσω να λέω ολόκληρη την πρόταση στα ελληνικά σήμερα	93a4903e-d58b-4ee6-acc1-b5957067b7e5
el_for_eng:S0010L03U05	I'm not sure if I can explain the whole sentence in Greek	δεν είμαι σίγουρος αν μπορώ να εξηγήσω ολόκληρη την πρόταση στα ελληνικά	fe5dd298-bb99-4551-a478-1331fb267daf
el_for_eng:S0010L03U06	I want to learn the whole sentence as often as possible	θέλω να μάθω ολόκληρη την πρόταση όσο πιο συχνά γίνεται	f9e66c5e-1a78-4fa9-a508-5b2a6defde9b
el_for_eng:S0011L01B01	I'd like to	θα ήθελα να	1e389b18-4b9b-4831-8464-40a671e1a8f6
el_for_eng:S0011L01B02	I'd like to speak	θα ήθελα να μιλάω	2c2ac82a-0fb4-4566-a0f8-172ac5c54e48
el_for_eng:S0011L01B03	I'd like to learn	θα ήθελα να μάθω	cf68b739-2466-4f59-9b99-99ca7badf46d
el_for_eng:S0011L01B04	I'd like to say something in Greek	θα ήθελα να λέω κάτι στα ελληνικά	7c979464-552a-4720-9781-1f15c1f0cb73
el_for_eng:S0011L01C01	I'd like	θα ήθελα	6c3afcbc-27ad-4f4e-9002-f83158d692f1
el_for_eng:S0011L01U01	I'd like to speak Greek with you now	θα ήθελα να μιλάω ελληνικά μαζί σου τώρα	08ec79c6-c43b-4a95-8583-66b1307b4a47
el_for_eng:S0011L01U02	I'd like to learn a little Greek today	θα ήθελα να μάθω λίγα ελληνικά σήμερα	f4f13158-0b89-485d-a02f-3fae72fd4c13
el_for_eng:S0011L01U03	I'd like to say something in Greek with someone else	θα ήθελα να λέω κάτι στα ελληνικά με κάποιον άλλο	7d46b0c6-d6ce-4402-95f1-71ba2c38336e
el_for_eng:S0011L01U04	I'd like to explain what I mean in Greek	θα ήθελα να εξηγήσω τι εννοώ στα ελληνικά	33a8b501-bd39-4722-9948-ef5bcd1c4b67
el_for_eng:S0011L01U05	I'd like to speak Greek as often as possible	θα ήθελα να μιλάω ελληνικά όσο πιο συχνά γίνεται	6c3c3511-9a1a-4e6e-bf5c-b13217d41d16
el_for_eng:S0011L01U06	I'd like to remember the whole sentence now	θα ήθελα να θυμηθώ ολόκληρη την πρόταση τώρα	02a1a403-557b-4c70-92f2-02f4acd4312a
el_for_eng:S0011L02B01	to be able to speak	μπορέσω να μιλήσω	f70a780c-37d2-4fcc-a586-2a358f7e4042
el_for_eng:S0011L02B02	I'd like to be able to speak	θα ήθελα να μπορέσω να μιλήσω	ead69557-7e7c-4e95-a681-e61e17eb075a
el_for_eng:S0011L02B03	I'd like to be able to speak Greek	θα ήθελα να μπορέσω να μιλήσω ελληνικά	37046f5a-8c4e-4330-b675-b3bc1e481195
el_for_eng:S0011L02B04	I want to be able to speak Greek	θέλω να μπορέσω να μιλήσω ελληνικά	99e1f8f0-2491-4add-9eec-b31e5362c160
el_for_eng:S0011L02U01	I'd like to be able to speak Greek today	θα ήθελα να μπορέσω να μιλήσω ελληνικά σήμερα	6ee62529-18b8-441f-b068-d510f6604e40
el_for_eng:S0011L02U02	I want to be able to speak Greek with you now	θέλω να μπορέσω να μιλήσω ελληνικά μαζί σου τώρα	6c8c885b-13f1-4c7a-ab54-9ecf9e6dcece
el_for_eng:S0011L02U03	I'd like to be able to speak Greek with someone else	θα ήθελα να μπορέσω να μιλήσω ελληνικά με κάποιον άλλο	0b3a1831-82a2-4810-b959-6f03b3279119
el_for_eng:S0011L02U04	I want to be able to speak Greek as often as possible	θέλω να μπορέσω να μιλήσω ελληνικά όσο πιο συχνά γίνεται	8f9a3e0c-eb91-4b01-8f11-9679f8ff1f81
el_for_eng:S0011L02U05	I'd like to be able to speak a little Greek now	θα ήθελα να μπορέσω να μιλήσω λίγα ελληνικά τώρα	a71177cd-a89a-48e8-8695-e6c93d4c3b21
el_for_eng:S0011L02U06	I want to be able to speak Greek with you today	θέλω να μπορέσω να μιλήσω ελληνικά μαζί σου σήμερα	3ad023c6-1338-4504-9367-70a382f60155
el_for_eng:S0011L03B01	after you finish	αφού τελειώσεις	f8546267-b991-44b1-9ea3-e32ebc23102c
el_for_eng:S0011L03B02	I'd like to speak after you finish	θα ήθελα να μιλάω αφού τελειώσεις	38a97c43-1ccf-409f-8af0-cc4471cc8906
el_for_eng:S0011L03B03	I want to speak after you finish	θέλω να μιλάω αφού τελειώσεις	cb0466fd-1316-40e5-9566-eaf7c175a36b
el_for_eng:S0011L03B04	I'm going to try to speak after you finish	θα προσπαθήσω να μιλάω αφού τελειώσεις	fd7a5d82-f5d5-4fca-ae89-b8bff286c0f2
el_for_eng:S0011L03C01	after	αφού	4e7a0760-3a1a-481b-b5ff-9ef91af4dc03
el_for_eng:S0011L03C02	you finish	τελειώσεις	94f27dea-aa35-41d6-96cf-d7ccaa714097
el_for_eng:S0011L03U01	I'd like to be able to speak after you finish	θα ήθελα να μπορέσω να μιλήσω αφού τελειώσεις	f473d3f0-aec2-4431-8c1a-d685e1a92f27
el_for_eng:S0011L03U02	I want to speak Greek after you finish	θέλω να μιλάω ελληνικά αφού τελειώσεις	f2bee970-6da1-4fc4-9ca9-9d2e2a5d6613
el_for_eng:S0011L03U03	I'm going to try to say something in Greek after you finish	θα προσπαθήσω να λέω κάτι στα ελληνικά αφού τελειώσεις	e6482019-10a2-45c6-a31b-8f60541fd417
el_for_eng:S0011L03U04	I'd like to explain what I mean after you finish	θα ήθελα να εξηγήσω τι εννοώ αφού τελειώσεις	0ed83e90-894c-40cc-a77c-46114839751d
el_for_eng:S0011L03U05	I'm going to practise speaking Greek after you finish	θα εξασκηθώ να μιλάω ελληνικά αφού τελειώσεις	50e3f098-fee9-4adb-96b5-ea0a12b12a8a
el_for_eng:S0011L03U06	I'm not sure if I can speak after you finish	δεν είμαι σίγουρος αν μπορώ να μιλάω αφού τελειώσεις	804226fb-247c-48e3-a37a-39f5425c2ecf
el_for_eng:S0012L01B01	I wouldn't like to	δεν θα ήθελα να	b9471227-3e49-412b-8c88-91633d1288c4
el_for_eng:S0012L01B02	I wouldn't like to speak	δεν θα ήθελα να μιλάω	d89e4e49-d987-44ab-8aaa-cde81170c112
el_for_eng:S0012L01B03	I wouldn't like to say something in Greek	δεν θα ήθελα να λέω κάτι στα ελληνικά	a28f4f34-d261-423a-bb5f-ebe7ec326765
el_for_eng:S0012L01B04	I wouldn't like to try	δεν θα ήθελα να προσπαθήσω	74ffd07d-4124-4334-bb5a-41f022eaf51e
el_for_eng:S0012L01C01	not	δεν	ba79020a-26d1-4264-8601-5f7332859e6e
el_for_eng:S0012L01C02	I'd like	θα ήθελα	6c3afcbc-27ad-4f4e-9002-f83158d692f1
el_for_eng:S0012L01U01	I wouldn't like to speak in Greek today	δεν θα ήθελα να μιλάω στα ελληνικά σήμερα	e79d7761-90ce-4039-a392-06ab20ec42da
el_for_eng:S0012L01U02	I wouldn't like to explain what I mean now	δεν θα ήθελα να εξηγήσω τι εννοώ τώρα	fa9b81b1-0c52-49ae-a5cc-e8828ae81ed2
el_for_eng:S0012L01U03	I wouldn't like to say something in Greek with someone else	δεν θα ήθελα να λέω κάτι στα ελληνικά με κάποιον άλλο	6c408518-7a57-4fa0-aeff-5659031ea6e5
el_for_eng:S0012L01U04	I wouldn't like to speak a little Greek today	δεν θα ήθελα να μιλάω λίγα ελληνικά σήμερα	53cdf2da-b7e0-4b72-9be6-ed9672fbeb88
el_for_eng:S0012L01U05	I wouldn't like to learn that now	δεν θα ήθελα να μάθω κάτι τώρα	923a61a5-c41a-4c33-8c1c-aa27dde67455
el_for_eng:S0012L01U06	I wouldn't like to speak after you finish	δεν θα ήθελα να μιλάω αφού τελειώσεις	5623c76a-8ae1-4992-a1e7-714c394fd66a
el_for_eng:S0012L02B01	I wouldn't like to guess	δεν θα ήθελα να μαντέψω	b0146a16-5bc5-48c2-8021-a45d3f65278c
el_for_eng:S0012L02B02	I'd like to guess	θα ήθελα να μαντέψω	f65657cf-163b-4411-a730-3672eaea5284
el_for_eng:S0012L02B03	I'm not sure if I can guess	δεν είμαι σίγουρος αν μπορώ να μαντέψω	3d3b301e-b7af-468a-96a1-7d1b2b91e06f
el_for_eng:S0012L02U01	I'd like to guess what I mean	θα ήθελα να μαντέψω τι εννοώ	4da5e533-febf-412c-8a23-b31f30b4cb6e
el_for_eng:S0012L02U02	I'm not sure if I can guess what I mean	δεν είμαι σίγουρος αν μπορώ να μαντέψω τι εννοώ	1db4c26f-9c6b-404e-8fbc-ed1d2b38a6a7
el_for_eng:S0012L02U03	I wouldn't like to guess something in Greek now	δεν θα ήθελα να μαντέψω κάτι στα ελληνικά τώρα	4fe44256-f226-405a-804e-055f3d079880
el_for_eng:S0012L02U04	I'm going to try to guess the whole sentence	θα προσπαθήσω να μαντέψω ολόκληρη την πρόταση	119abf38-11a7-4c8c-83e6-915fa41f2b40
el_for_eng:S0012L02U05	I'm trying to guess the whole sentence	προσπαθώ να μαντέψω ολόκληρη την πρόταση	778bcd19-9ff3-45a4-928b-9325f2de2225
el_for_eng:S0012L02U06	I'd like to guess what I mean in Greek	θα ήθελα να μαντέψω τι εννοώ στα ελληνικά	9228c0ac-8c73-4f9f-b0db-62c7d9ee2589
el_for_eng:S0012L03B01	what's going to happen	τι θα γίνει	04104ae1-26d0-4989-9400-11403c0c3ca8
el_for_eng:S0012L03B02	I wouldn't like to guess what's going to happen	δεν θα ήθελα να μαντέψω τι θα γίνει	0e579b04-28e4-4531-b2fc-949cd773625a
el_for_eng:S0012L03B03	I'd like to know what's going to happen	θα ήθελα να μάθω τι θα γίνει	8a031ad1-419d-4fcc-9429-204a2f711948
el_for_eng:S0012L03B04	I'm not sure what's going to happen	δεν είμαι σίγουρος τι θα γίνει	4fa44739-ff88-4809-aa7e-adbfd8fb7f86
el_for_eng:S0012L03C01	what	τι	2151d2eb-445a-48a2-b2c2-bb3b5a8e8f8c
el_for_eng:S0012L03C02	will happen	θα γίνει	63983b94-3e8b-45b9-a2ae-b58eec457d20
el_for_eng:S0012L03U01	I'm not sure what's going to happen now	δεν είμαι σίγουρος τι θα γίνει τώρα	169e3db3-bdb0-40de-9134-6421e4f805db
el_for_eng:S0012L03U02	I'd like to know what's going to happen today	θα ήθελα να μάθω τι θα γίνει σήμερα	cb3dce19-d6a7-4f72-8340-35c2fb8e69fb
el_for_eng:S0012L03U03	I'm trying to remember what's going to happen now	προσπαθώ να θυμηθώ τι θα γίνει τώρα	77e7072e-f05d-49ec-af3d-e9d17fa56e56
el_for_eng:S0012L03U04	I'm not sure if I can remember what's going to happen	δεν είμαι σίγουρος αν μπορώ να θυμηθώ τι θα γίνει	58cf33b6-d98e-4282-b905-32bb94e57611
el_for_eng:S0012L03U05	I'd like to explain what's going to happen today	θα ήθελα να εξηγήσω τι θα γίνει σήμερα	e0387b08-ab20-496e-ab95-2138a27faecd
el_for_eng:S0012L03U06	I'm going to try to guess what's going to happen today	θα προσπαθήσω να μαντέψω τι θα γίνει σήμερα	a1c64b92-80e3-48d5-9447-0f378e92f7fe
el_for_eng:S0012L04B01	what's going to happen tomorrow	τι θα γίνει αύριο	830a345e-97e2-4c17-8a12-509332a5d604
el_for_eng:S0012L04B02	I'd like to speak Greek tomorrow	θα ήθελα να μιλάω ελληνικά αύριο	b1812a9c-b856-47d7-860f-44bc084a2e8f
